significantWaveHeight,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,timestamp,latitude,longitude
0.05,25.6,8.42,329.287,76.234,340.641,79.46,2022-07-10T08:10:25.000Z,22.30465,39.1036
0.02,25.6,3.92,322.319,74.62,333.02,78.546,2022-07-10T08:40:25.000Z,22.30465,39.1036
0.04,17.06,6.34,175.314,78.567,91.685,78.288,2022-07-10T09:10:25.000Z,22.30465,39.1036
0.03,20.48,4.02,127.278,77.622,129.237,77.9,2022-07-10T10:10:25.000Z,22.30465,39.1036
0.06,25.6,8.54,90.474,76.086,68.199,80.386,2022-07-10T11:10:25.000Z,22.30467,39.1036
0.01,1.26,2.0,49.635,79.982,81.634,79.656,2022-07-10T11:40:25.000Z,22.30465,39.1036
0.02,5.68,2.66,293.429,74.273,103.65,78.124,2022-07-10T12:10:25.000Z,22.30465,39.1036
0.03,1.26,1.88,55.469,75.607,116.565,79.328,2022-07-10T12:40:25.000Z,22.30465,39.1036
0.02,20.48,2.28,19.527,73.446,40.486,78.865,2022-07-10T13:10:25.000Z,22.30465,39.1036
0.02,17.06,3.38,113.231,71.309,109.058,78.69,2022-07-10T13:40:25.000Z,22.30467,39.10358
0.03,5.68,3.98,89.17,75.365,131.532,79.155,2022-07-10T14:10:25.000Z,22.30467,39.10358
0.03,20.48,4.54,139.3,73.178,73.301,80.614,2022-07-10T14:40:25.000Z,22.30468,39.10358
0.05,20.48,9.7,118.61,80.531,15.524,80.285,2022-07-10T15:40:25.000Z,22.30465,39.1036
0.01,25.6,6.08,335.497,74.356,340.866,76.811,2022-07-10T16:10:25.000Z,22.30465,39.1036
0.01,25.6,6.18,90.0,74.981,75.303,78.491,2022-07-10T16:40:25.000Z,22.30467,39.10357
0.03,20.48,5.04,41.878,79.471,257.471,80.663,2022-07-10T17:10:25.000Z,22.30465,39.10357
0.02,5.38,3.56,268.091,78.615,20.323,79.88,2022-07-10T17:40:25.000Z,22.30467,39.10358
0.02,20.48,4.04,96.52,79.621,151.26,79.616,2022-07-10T18:10:25.000Z,22.30467,39.10358
0.06,25.6,8.56,330.433,70.928,338.334,77.856,2022-07-10T18:40:25.000Z,22.30465,39.10358
0.06,14.62,7.46,145.049,71.479,148.173,76.866,2022-07-10T19:10:25.000Z,22.30462,39.1036
0.1,17.06,10.22,135.674,76.119,159.806,73.319,2022-07-10T19:40:25.000Z,22.30463,39.1036
0.05,20.48,7.68,173.517,79.255,338.199,80.815,2022-07-10T20:10:25.000Z,22.30465,39.1036
0.05,25.6,9.32,66.468,78.305,76.759,79.633,2022-07-10T20:40:25.000Z,22.30463,39.1036
0.06,25.6,10.02,208.836,76.9,197.65,76.32,2022-07-10T21:10:25.000Z,22.30463,39.1036
0.04,14.62,6.04,121.931,77.742,91.79,78.452,2022-07-10T21:40:25.000Z,22.30465,39.10358
0.03,10.24,4.62,343.337,74.705,19.654,80.438,2022-07-10T22:10:25.000Z,22.30465,39.1036
0.05,25.6,8.98,352.948,77.061,53.746,80.288,2022-07-10T22:40:25.000Z,22.30465,39.10358
0.08,25.6,11.74,78.69,80.624,142.853,79.372,2022-07-10T23:10:25.000Z,22.30465,39.10358
0.05,25.6,9.08,166.608,73.873,178.059,76.209,2022-07-10T23:40:25.000Z,22.30463,39.10357
0.04,20.48,8.0,162.144,74.572,90.0,80.79,2022-07-11T00:10:25.000Z,22.30462,39.10357
0.03,17.06,7.5,129.012,76.897,140.44,79.838,2022-07-11T00:40:25.000Z,22.30462,39.10358
0.01,25.6,3.52,240.255,78.433,291.371,80.044,2022-07-11T01:10:25.000Z,22.30463,39.10358
0.06,25.6,9.56,282.626,75.786,286.504,78.766,2022-07-11T01:40:25.000Z,22.30463,39.10357
0.08,17.06,9.06,108.947,78.173,96.429,78.148,2022-07-11T02:10:25.000Z,22.30463,39.10357
0.01,25.6,4.28,214.136,78.155,227.951,78.261,2022-07-11T03:10:25.000Z,22.30465,39.10355
0.04,25.6,9.38,146.821,77.25,135.0,79.844,2022-07-11T03:40:25.000Z,22.30465,39.10357
0.02,25.6,4.42,301.866,79.284,311.348,79.699,2022-07-11T04:10:25.000Z,22.30463,39.10357
0.09,25.6,11.6,291.922,77.449,279.951,78.703,2022-07-11T04:40:25.000Z,22.30467,39.10358
0.08,25.6,10.28,313.546,75.308,330.866,78.214,2022-07-11T05:10:25.000Z,22.30467,39.10358
0.02,20.48,3.92,230.412,75.495,230.013,79.41,2022-07-11T05:40:25.000Z,22.30467,39.10358
0.02,25.6,3.78,160.201,75.584,150.751,79.886,2022-07-11T06:10:25.000Z,22.30467,39.10358
0.01,14.62,3.78,170.166,77.956,187.125,80.709,2022-07-11T06:40:25.000Z,22.30465,39.1036
0.03,2.84,2.5,90.22,56.704,96.311,71.864,2022-07-11T07:10:25.000Z,22.30465,39.1036
0.01,25.6,4.52,155.353,77.236,142.224,78.999,2022-07-11T08:10:25.000Z,22.30465,39.10362
0.03,9.3,4.52,205.641,72.937,213.179,79.789,2022-07-11T08:40:25.000Z,22.30465,39.1036
0.01,25.6,4.06,101.155,78.11,76.569,78.253,2022-07-11T09:10:25.000Z,22.30467,39.1036
0.03,7.86,3.96,196.189,79.74,98.13,80.466,2022-07-11T09:40:25.000Z,22.30465,39.1036
0.02,25.6,6.4,201.143,72.939,195.403,76.897,2022-07-11T10:40:25.000Z,22.30463,39.10358
0.06,20.48,7.26,140.349,73.134,130.014,76.726,2022-07-11T11:10:25.000Z,22.30463,39.1036
0.02,1.34,1.88,132.891,70.445,153.838,78.473,2022-07-11T11:40:25.000Z,22.30465,39.1036
0.03,1.28,1.72,178.1,72.185,117.553,78.947,2022-07-11T12:10:25.000Z,22.30465,39.10362
0.03,1.34,1.58,215.618,77.696,240.255,80.065,2022-07-11T12:40:25.000Z,22.30465,39.1036
0.05,1.38,1.86,121.063,68.283,110.433,78.844,2022-07-11T13:10:25.000Z,22.30467,39.1036
0.05,12.8,2.14,281.31,80.217,154.983,79.037,2022-07-11T14:10:25.000Z,22.30465,39.1036
0.04,20.48,2.26,183.721,75.99,160.017,79.626,2022-07-11T14:40:25.000Z,22.30467,39.1036
0.02,1.28,1.6,190.244,74.047,181.397,79.388,2022-07-11T15:10:25.000Z,22.30465,39.1036
0.02,17.06,2.1,306.009,71.51,307.147,79.372,2022-07-11T15:40:25.000Z,22.30465,39.1036
0.03,25.6,4.14,328.241,73.865,351.995,78.427,2022-07-11T16:10:25.000Z,22.30465,39.1036
0.04,17.06,5.76,152.226,74.011,165.964,80.701,2022-07-11T16:40:25.000Z,22.30467,39.1036
0.03,25.6,4.72,169.42,65.525,169.15,76.036,2022-07-11T17:10:25.000Z,22.30467,39.10358
0.06,25.6,9.7,324.615,75.652,288.435,79.511,2022-07-11T17:40:25.000Z,22.30468,39.10357
0.03,17.06,4.7,320.667,77.254,300.379,79.686,2022-07-11T18:10:25.000Z,22.30467,39.10357
0.04,12.8,6.18,88.315,78.288,8.531,79.41,2022-07-11T18:40:25.000Z,22.30465,39.10355
0.05,17.06,7.5,311.987,77.766,180.0,79.023,2022-07-11T19:10:25.000Z,22.30458,39.10358
0.1,20.48,10.4,177.436,75.53,170.698,76.231,2022-07-11T19:40:25.000Z,22.30468,39.10358
0.06,25.6,10.18,247.126,75.326,207.108,77.201,2022-07-11T20:10:25.000Z,22.30468,39.10358
0.07,25.6,10.46,254.141,77.321,226.521,77.799,2022-07-11T20:40:25.000Z,22.30465,39.1036
0.03,11.36,5.46,321.563,67.088,3.417,78.325,2022-07-11T21:40:25.000Z,22.30467,39.10358
0.01,25.6,6.92,86.76,76.709,121.109,78.3,2022-07-11T22:10:25.000Z,22.30465,39.1036
0.06,25.6,10.08,172.763,75.832,186.17,76.479,2022-07-11T22:40:25.000Z,22.30463,39.10358
0.06,25.6,10.32,29.181,73.713,51.687,76.831,2022-07-11T23:10:25.000Z,22.30463,39.10358
0.04,25.6,9.26,204.775,78.728,197.152,77.599,2022-07-12T00:10:25.000Z,22.30462,39.1036
0.08,25.6,10.52,114.27,70.63,111.161,75.579,2022-07-12T01:40:25.000Z,22.30463,39.10358
0.11,20.48,11.88,18.189,78.056,189.462,80.059,2022-07-12T02:10:25.000Z,22.30463,39.10358
0.06,25.6,9.22,185.548,73.737,116.03,79.111,2022-07-12T03:10:25.000Z,22.30463,39.10358
0.02,25.6,6.8,358.816,70.796,4.062,74.015,2022-07-12T03:40:25.000Z,22.30465,39.1036
0.06,25.6,9.56,185.631,78.152,114.775,80.459,2022-07-12T04:10:25.000Z,22.30465,39.1036
0.09,25.6,11.34,66.801,75.404,91.364,77.63,2022-07-12T04:40:25.000Z,22.30465,39.1036
0.08,25.6,10.84,133.059,70.414,125.538,75.014,2022-07-12T05:10:25.000Z,22.30465,39.1036
0.05,25.6,8.78,212.471,80.51,27.824,79.4,2022-07-12T05:40:25.000Z,22.30465,39.1036
0.02,20.48,4.4,343.379,78.21,358.091,79.831,2022-07-12T06:10:25.000Z,22.30465,39.1036
0.03,25.6,4.86,91.685,79.67,151.113,79.706,2022-07-12T07:10:25.000Z,22.30465,39.10358
0.04,20.48,7.04,344.427,78.481,9.09,80.02,2022-07-12T07:40:25.000Z,22.30463,39.1036
0.05,17.06,6.7,158.85,74.986,136.397,78.698,2022-07-12T08:10:25.000Z,22.30463,39.1036
0.01,25.6,5.48,90.585,77.049,71.952,77.232,2022-07-12T08:40:25.000Z,22.30465,39.1036
0.01,25.6,3.62,265.236,77.119,278.13,79.616,2022-07-12T09:10:25.000Z,22.30465,39.1036
0.02,25.6,2.66,123.69,80.311,162.181,79.855,2022-07-12T09:40:25.000Z,22.30465,39.1036
0.02,9.3,3.28,146.041,76.206,117.255,79.545,2022-07-12T10:10:25.000Z,22.30463,39.1036
0.02,20.48,3.24,132.274,78.029,130.601,78.431,2022-07-12T10:40:25.000Z,22.30463,39.10358
0.07,20.48,6.12,194.036,79.711,253.072,80.071,2022-07-12T11:10:25.000Z,22.30465,39.1036
0.04,20.48,2.1,41.511,76.289,109.855,79.498,2022-07-12T11:40:25.000Z,22.30467,39.1036
0.04,1.36,1.72,202.806,67.788,132.337,78.581,2022-07-12T12:10:25.000Z,22.30467,39.1036
0.03,1.34,1.54,202.233,74.938,116.565,78.874,2022-07-12T12:40:25.000Z,22.30463,39.10358
0.05,17.06,2.18,21.89,76.098,59.036,78.685,2022-07-12T13:10:25.000Z,22.30465,39.10358
0.06,1.46,1.88,174.485,75.038,100.125,78.743,2022-07-12T13:40:25.000Z,22.30467,39.1036
0.05,14.62,1.98,160.641,71.102,135.939,79.302,2022-07-12T14:10:25.000Z,22.30467,39.1036
0.05,25.6,2.38,174.71,78.851,189.162,79.775,2022-07-12T14:40:25.000Z,22.30468,39.1036
0.02,1.28,1.88,82.333,76.76,151.928,80.352,2022-07-12T15:10:25.000Z,22.30468,39.1036
0.02,3.2,2.34,209.827,77.529,109.093,79.931,2022-07-12T15:40:25.000Z,22.30467,39.1036
0.02,2.26,2.9,253.045,73.927,265.515,78.977,2022-07-12T16:10:25.000Z,22.30468,39.10358
0.03,14.62,4.56,46.353,77.389,85.601,78.936,2022-07-12T16:40:25.000Z,22.30468,39.10358
0.06,25.6,9.88,351.027,79.49,215.538,80.687,2022-07-12T17:10:25.000Z,22.30468,39.10358
0.01,25.6,6.6,5.667,75.635,349.324,75.953,2022-07-12T17:40:25.000Z,22.30468,39.10358
0.02,20.48,3.44,156.501,79.017,160.346,80.438,2022-07-12T18:10:25.000Z,22.30467,39.1036
0.07,25.6,8.96,318.457,76.735,316.375,77.448,2022-07-12T18:40:25.000Z,22.30465,39.10357
0.09,25.6,10.82,175.236,77.119,150.945,77.698,2022-07-12T19:10:25.000Z,22.30458,39.10365
0.08,25.6,9.16,137.576,72.476,146.47,72.716,2022-07-12T19:40:25.000Z,22.30468,39.10357
0.03,20.48,4.54,18.321,74.463,62.241,80.174,2022-07-12T20:10:25.000Z,22.30465,39.10358
0.05,20.48,9.08,18.435,74.911,75.7,78.917,2022-07-12T20:40:25.000Z,22.30465,39.10362
0.05,25.6,9.4,237.124,77.065,345.964,80.373,2022-07-12T21:10:25.000Z,22.30465,39.1036
0.04,12.8,6.32,263.418,76.771,219.806,80.095,2022-07-12T21:40:25.000Z,22.30463,39.10358
0.03,25.6,4.26,284.621,79.123,286.26,80.032,2022-07-12T22:10:25.000Z,22.30463,39.10358
0.05,17.06,8.08,222.397,79.785,94.086,80.471,2022-07-12T22:40:25.000Z,22.30465,39.10358
0.07,25.6,10.46,56.079,72.409,62.176,76.039,2022-07-12T23:10:25.000Z,22.30465,39.10358
0.05,20.48,9.4,206.27,73.818,192.848,78.679,2022-07-12T23:40:25.000Z,22.30465,39.1036
0.01,20.48,3.26,256.817,76.38,220.156,79.353,2022-07-13T00:40:25.000Z,22.30463,39.1036
0.03,25.6,2.82,124.426,71.977,116.565,77.867,2022-07-13T01:10:25.000Z,22.30463,39.1036
0.09,17.06,6.2,6.789,79.336,67.286,79.161,2022-07-13T01:40:25.000Z,22.30467,39.1036
0.12,20.48,7.98,51.927,77.952,85.236,79.585,2022-07-13T02:10:25.000Z,22.30467,39.1036
0.02,25.6,3.48,239.207,76.328,204.444,80.549,2022-07-13T03:10:25.000Z,22.30465,39.10358
0.08,25.6,10.48,222.51,80.381,228.576,80.126,2022-07-13T04:40:25.000Z,22.30465,39.10358
0.09,25.6,11.58,135.9,69.511,140.374,72.508,2022-07-13T05:10:25.000Z,22.30465,39.10358
0.01,14.62,3.44,125.417,78.811,270.0,80.87,2022-07-13T05:40:25.000Z,22.30465,39.1036
0.01,14.62,4.94,337.306,78.632,21.801,78.427,2022-07-13T06:10:25.000Z,22.30465,39.1036
0.02,25.6,6.04,119.876,74.31,143.924,77.523,2022-07-13T06:40:25.000Z,22.30465,39.10358
0.02,25.6,4.0,283.766,72.416,283.57,79.838,2022-07-13T07:10:25.000Z,22.30465,39.10358
0.01,25.6,5.74,233.509,77.349,266.009,79.303,2022-07-13T07:40:25.000Z,22.30463,39.10362
0.01,17.06,3.8,81.591,76.286,125.961,78.493,2022-07-13T08:10:25.000Z,22.30463,39.10362
0.02,25.6,4.46,104.973,77.423,96.582,78.928,2022-07-13T08:40:25.000Z,22.30463,39.1036
0.02,2.42,2.44,351.997,53.646,316.637,80.042,2022-07-13T09:10:25.000Z,22.30465,39.1036
0.03,14.62,4.68,108.26,72.348,156.695,78.175,2022-07-13T10:10:25.000Z,22.30463,39.1036
0.07,20.48,6.94,151.607,77.626,135.939,79.302,2022-07-13T10:40:25.000Z,22.30465,39.1036
0.04,12.8,5.04,137.437,78.349,126.87,78.002,2022-07-13T11:10:25.000Z,22.30465,39.1036
0.03,3.92,2.96,127.034,72.27,81.703,79.084,2022-07-13T11:40:25.000Z,22.30467,39.10362
0.04,1.46,1.72,116.711,65.648,102.907,79.054,2022-07-13T12:10:25.000Z,22.30468,39.10363
0.03,1.32,1.7,274.764,76.616,101.31,79.808,2022-07-13T12:40:25.000Z,22.30463,39.10362
0.04,17.06,2.22,164.438,74.249,119.932,77.954,2022-07-13T13:10:25.000Z,22.30463,39.10362
0.04,25.6,2.14,205.241,71.243,190.62,78.407,2022-07-13T13:40:25.000Z,22.30467,39.1036
0.04,1.5,1.9,125.789,69.746,119.407,78.488,2022-07-13T14:10:25.000Z,22.30467,39.1036
0.03,17.06,2.02,301.477,78.72,129.806,79.467,2022-07-13T14:40:25.000Z,22.30465,39.1036
0.01,25.6,2.7,111.485,72.587,116.565,77.405,2022-07-13T15:40:25.000Z,22.30467,39.10357
0.02,3.2,2.5,146.744,63.081,172.405,79.21,2022-07-13T16:10:25.000Z,22.30465,39.10358
0.07,25.6,9.38,284.287,74.158,275.301,77.074,2022-07-13T16:40:25.000Z,22.30467,39.10357
0.01,20.48,2.94,164.381,77.109,192.938,77.964,2022-07-13T17:10:25.000Z,22.30467,39.10357
0.04,12.8,5.86,171.634,78.259,225.0,79.844,2022-07-13T17:40:25.000Z,22.30465,39.10357
0.04,11.36,5.9,157.286,73.273,270.0,80.072,2022-07-13T18:10:25.000Z,22.30467,39.10357
0.06,25.6,9.14,181.886,70.747,159.677,77.532,2022-07-13T18:40:25.000Z,22.30467,39.1036
0.11,25.6,12.58,172.405,78.595,158.508,73.905,2022-07-13T19:10:25.000Z,22.30467,39.10358
0.09,20.48,9.68,149.349,79.776,158.385,78.738,2022-07-13T19:40:25.000Z,22.30465,39.1036
0.05,25.6,8.7,0.193,68.26,356.566,76.959,2022-07-13T20:10:25.000Z,22.30465,39.1036
0.06,25.6,10.18,199.335,78.6,151.074,79.29,2022-07-13T20:40:25.000Z,22.30465,39.1036
0.06,25.6,10.32,262.011,78.716,360.0,80.751,2022-07-13T21:10:25.000Z,22.30465,39.1036
0.01,25.6,7.44,74.989,73.323,73.918,76.316,2022-07-13T21:40:25.000Z,22.30465,39.1036
0.05,25.6,7.94,268.493,76.379,252.897,80.488,2022-07-13T22:10:25.000Z,22.30467,39.10362
0.06,20.48,8.84,107.14,76.465,127.828,76.648,2022-07-13T22:40:25.000Z,22.30465,39.10358
0.06,25.6,10.06,13.903,76.797,34.33,79.038,2022-07-13T23:10:25.000Z,22.30465,39.10358
0.04,17.06,7.4,207.699,79.219,175.03,80.109,2022-07-13T23:40:25.000Z,22.30463,39.1036
0.04,25.6,8.66,213.579,75.159,201.125,79.138,2022-07-14T00:10:25.000Z,22.30462,39.1036
0.04,25.6,8.48,12.529,77.673,279.728,79.61,2022-07-14T01:10:25.000Z,22.30465,39.1036
0.08,25.6,11.08,69.444,75.783,93.406,77.624,2022-07-14T01:40:25.000Z,22.30465,39.1036
0.1,25.6,12.2,8.915,78.958,312.51,79.071,2022-07-14T02:10:25.000Z,22.30465,39.1036
0.05,25.6,9.74,54.816,70.676,72.395,76.586,2022-07-14T02:40:25.000Z,22.30463,39.10358
0.01,25.6,4.6,311.186,78.462,275.711,79.826,2022-07-14T03:10:25.000Z,22.30465,39.10358
0.0,20.48,3.08,311.424,79.212,153.435,79.779,2022-07-14T03:40:25.000Z,22.30465,39.10358
0.02,25.6,8.5,165.964,76.838,177.546,78.204,2022-07-14T04:10:25.000Z,22.30465,39.10358
0.08,25.6,9.58,126.995,77.324,135.317,75.79,2022-07-14T04:40:25.000Z,22.30465,39.1036
0.07,25.6,10.3,93.691,73.276,94.653,77.536,2022-07-14T05:10:25.000Z,22.30465,39.1036
0.02,25.6,5.6,3.077,77.252,21.318,79.266,2022-07-14T05:40:25.000Z,22.30465,39.1036
0.02,25.6,5.18,101.906,74.005,94.97,77.285,2022-07-14T06:40:25.000Z,22.30465,39.1036
0.02,25.6,3.9,237.301,77.122,230.194,80.095,2022-07-14T07:10:25.000Z,22.30465,39.1036
0.04,3.92,3.24,132.57,56.042,153.947,76.959,2022-07-14T07:40:25.000Z,22.30465,39.1036
0.01,25.6,7.42,49.538,75.533,92.632,77.503,2022-07-14T08:10:25.000Z,22.30465,39.1036
0.01,17.06,4.44,112.413,73.053,167.593,76.867,2022-07-14T08:40:25.000Z,22.30465,39.1036
0.02,3.92,3.0,135.756,69.609,112.38,79.559,2022-07-14T09:10:25.000Z,22.30465,39.1036
0.02,17.06,3.62,317.663,78.581,253.61,79.613,2022-07-14T09:40:25.000Z,22.30463,39.1036
0.02,25.6,3.16,182.463,77.254,145.176,78.778,2022-07-14T10:10:25.000Z,22.30463,39.1036
0.07,20.48,8.36,125.618,77.696,114.905,79.797,2022-07-14T10:40:25.000Z,22.30467,39.10358
0.01,20.48,3.96,295.367,75.774,284.036,79.045,2022-07-14T11:10:25.000Z,22.30467,39.10358
0.01,25.6,2.96,171.17,76.79,130.601,78.807,2022-07-14T11:40:25.000Z,22.3047,39.1036
0.01,20.48,3.04,83.82,74.512,82.185,78.963,2022-07-14T12:10:25.000Z,22.30467,39.1036
0.01,25.6,3.14,147.771,74.287,162.284,77.978,2022-07-14T12:40:25.000Z,22.30463,39.1036
0.02,25.6,4.92,275.377,77.574,299.476,78.908,2022-07-14T13:10:25.000Z,22.30465,39.1036
0.02,25.6,4.68,252.181,79.855,277.125,79.741,2022-07-14T13:40:25.000Z,22.30465,39.1036
0.03,20.48,4.84,124.216,78.597,160.463,79.715,2022-07-14T14:10:25.000Z,22.30465,39.1036
0.05,25.6,8.68,348.587,71.91,340.346,76.173,2022-07-14T14:40:25.000Z,22.30465,39.1036
0.05,25.6,8.46,310.21,75.832,308.66,80.774,2022-07-14T15:10:25.000Z,22.30465,39.1036
0.04,14.62,5.64,108.189,78.056,135.0,79.616,2022-07-14T15:40:25.000Z,22.30467,39.1036
0.02,25.6,3.0,93.554,74.366,78.959,77.649,2022-07-14T16:10:25.000Z,22.30467,39.10358
0.05,14.62,6.68,119.883,74.657,144.567,78.46,2022-07-14T16:40:25.000Z,22.30467,39.1036
0.02,8.52,3.18,212.949,78.439,212.471,79.989,2022-07-14T17:10:25.000Z,22.30467,39.10358
0.02,14.62,3.62,145.204,78.131,144.246,79.799,2022-07-14T17:40:25.000Z,22.30467,39.10358
0.04,17.06,6.76,99.462,76.824,351.545,78.009,2022-07-14T18:10:25.000Z,22.30467,39.10358
0.07,25.6,9.98,340.017,78.677,194.036,80.537,2022-07-14T18:40:25.000Z,22.30463,39.10358
0.09,25.6,11.1,193.891,77.141,191.113,78.736,2022-07-14T19:10:25.000Z,22.30462,39.10358
0.07,17.06,9.64,177.299,72.135,191.482,78.399,2022-07-14T19:40:25.000Z,22.30463,39.1036
0.05,25.6,8.52,171.573,79.94,45.0,79.9,2022-07-14T20:10:25.000Z,22.30463,39.1036
0.06,25.6,9.26,129.289,78.163,108.281,76.214,2022-07-14T20:40:25.000Z,22.30463,39.10358
0.05,25.6,9.4,358.977,71.608,19.983,76.252,2022-07-14T21:10:25.000Z,22.30463,39.10357
0.02,14.62,3.36,316.123,78.119,252.255,79.982,2022-07-14T21:40:25.000Z,22.30465,39.10358
0.04,14.62,6.36,167.103,71.81,159.864,78.457,2022-07-14T22:10:25.000Z,22.30463,39.10358
0.06,25.6,10.02,48.576,80.126,90.0,80.989,2022-07-14T23:10:25.000Z,22.30465,39.1036
0.01,25.6,3.82,161.822,78.186,163.072,80.071,2022-07-14T23:40:25.000Z,22.30463,39.1036
0.01,25.6,4.58,45.0,80.41,21.448,77.372,2022-07-15T00:10:25.000Z,22.30463,39.10362
0.02,25.6,9.52,239.036,79.631,160.346,80.438,2022-07-15T01:10:25.000Z,22.30463,39.10358
0.1,25.6,10.4,77.381,78.262,104.597,77.0,2022-07-15T01:40:25.000Z,22.30463,39.10358
0.05,6.02,4.06,187.017,78.392,179.012,78.698,2022-07-15T02:10:25.000Z,22.30463,39.10358
0.02,25.6,5.62,93.96,75.692,99.462,77.583,2022-07-15T02:40:25.000Z,22.30463,39.10358
0.02,25.6,3.64,295.641,76.51,271.591,79.589,2022-07-15T03:10:25.000Z,22.30463,39.10358
0.02,25.6,6.82,214.509,77.088,207.699,79.219,2022-07-15T03:40:25.000Z,22.30465,39.1036
0.11,25.6,11.7,167.681,65.418,168.509,73.305,2022-07-15T04:40:25.000Z,22.30465,39.1036
0.05,25.6,7.0,161.87,76.174,166.464,78.798,2022-07-15T05:10:25.000Z,22.30465,39.1036
0.02,25.6,4.24,270.0,77.091,4.764,80.069,2022-07-15T05:40:25.000Z,22.30465,39.10358
0.02,25.6,4.04,236.31,78.711,94.289,79.424,2022-07-15T06:10:25.000Z,22.30465,39.10358
0.04,20.48,7.82,116.975,73.232,119.384,76.203,2022-07-15T07:10:25.000Z,22.30465,39.1036
0.01,25.6,5.88,17.499,72.108,4.989,75.854,2022-07-15T08:10:25.000Z,22.30465,39.10362
0.02,4.08,3.16,154.2,63.127,136.005,77.77,2022-07-15T09:10:25.000Z,22.30465,39.1036
0.06,25.6,9.36,347.053,77.412,72.474,80.235,2022-07-15T09:40:25.000Z,22.30463,39.10358
0.02,10.24,3.86,80.538,75.284,127.875,79.662,2022-07-15T10:10:25.000Z,22.30463,39.10358
0.02,25.6,6.88,317.626,74.668,328.109,78.902,2022-07-15T10:40:25.000Z,22.30465,39.10362
0.01,20.48,3.24,252.525,78.755,218.928,78.337,2022-07-15T11:10:25.000Z,22.30467,39.1036
0.01,25.6,3.36,330.255,77.437,69.075,79.574,2022-07-15T11:40:25.000Z,22.30468,39.10358
0.02,4.08,2.82,143.91,66.313,212.735,80.367,2022-07-15T12:10:25.000Z,22.30468,39.10358
0.01,17.06,3.4,152.281,75.565,141.234,77.604,2022-07-15T12:40:25.000Z,22.30467,39.1036
0.03,3.92,3.54,96.998,69.098,286.783,78.379,2022-07-15T13:10:25.000Z,22.30467,39.1036
0.02,20.48,4.06,59.37,77.452,69.075,79.574,2022-07-15T13:40:25.000Z,22.30467,39.1036
0.02,14.62,3.76,265.978,75.777,237.095,79.408,2022-07-15T14:10:25.000Z,22.30467,39.1036
0.01,14.62,3.72,215.538,78.958,114.905,79.797,2022-07-15T14:40:25.000Z,22.30467,39.10362
0.01,14.62,2.76,121.64,76.284,130.314,79.296,2022-07-15T15:10:25.000Z,22.30467,39.10363
0.0,20.48,4.5,98.202,76.458,104.597,77.0,2022-07-15T15:40:25.000Z,22.30467,39.1036
0.02,3.4,2.76,204.484,71.158,329.534,80.244,2022-07-15T16:10:25.000Z,22.30468,39.10358
0.01,14.62,4.22,170.392,67.001,163.301,76.783,2022-07-15T16:40:25.000Z,22.3047,39.10357
0.03,25.6,5.02,182.161,74.461,156.477,77.27,2022-07-15T17:10:25.000Z,22.30468,39.1036
0.02,20.48,4.54,205.701,72.344,216.491,77.349,2022-07-15T17:40:25.000Z,22.30467,39.10357
0.02,20.48,4.36,281.889,79.476,313.531,79.928,2022-07-15T18:10:25.000Z,22.30467,39.10358
0.06,25.6,9.54,307.674,76.974,245.556,80.549,2022-07-15T18:40:25.000Z,22.30467,39.1036
0.11,25.6,12.06,161.928,76.969,157.487,74.227,2022-07-15T19:10:25.000Z,22.30467,39.10358
0.02,20.48,6.84,139.086,80.239,350.134,80.099,2022-07-15T19:40:25.000Z,22.30465,39.1036
0.06,25.6,9.76,26.565,78.327,40.426,79.611,2022-07-15T20:40:25.000Z,22.30465,39.1036
0.06,25.6,9.9,261.787,77.049,77.905,80.459,2022-07-15T21:10:25.000Z,22.30465,39.1036
0.05,25.6,8.32,229.086,80.239,194.676,79.29,2022-07-15T21:40:25.000Z,22.30463,39.10358
0.05,20.48,7.5,97.927,77.806,135.855,79.13,2022-07-15T22:10:25.000Z,22.30463,39.10358
0.06,14.62,8.78,154.911,73.073,164.97,76.472,2022-07-15T22:40:25.000Z,22.30465,39.10358
0.05,20.48,8.18,209.435,74.39,183.468,77.0,2022-07-15T23:10:25.000Z,22.30465,39.10358
0.02,25.6,6.32,33.923,75.443,42.357,79.185,2022-07-15T23:40:25.000Z,22.30462,39.10362
0.04,25.6,7.24,189.293,78.79,315.0,80.297,2022-07-16T00:10:25.000Z,22.30462,39.10362
0.04,17.06,5.56,36.656,78.877,91.685,79.67,2022-07-16T00:40:25.000Z,22.30463,39.1036
0.06,25.6,8.32,49.97,78.4,45.0,79.73,2022-07-16T01:10:25.000Z,22.30465,39.1036
0.1,25.6,11.7,203.199,76.69,185.194,79.259,2022-07-16T01:40:25.000Z,22.30467,39.10358
0.04,25.6,5.8,79.603,76.514,78.69,80.217,2022-07-16T02:10:25.000Z,22.30467,39.10358
0.03,17.06,7.06,327.995,77.982,33.69,80.742,2022-07-16T02:40:25.000Z,22.30467,39.10358
0.04,17.06,7.0,253.843,76.49,279.273,79.038,2022-07-16T03:10:25.000Z,22.30467,39.10358
0.02,17.06,5.04,239.808,78.468,197.526,79.435,2022-07-16T03:40:25.000Z,22.30465,39.10358
0.07,25.6,10.06,194.036,80.701,186.934,78.02,2022-07-16T04:10:25.000Z,22.30465,39.1036
